,roduct code,Bureau of Meteorology station number,Year,Month,Day,Minimum temperature (Degree C),Days of accumulation of minimum temperature,Quality
1893,IDCJAC0011,65070,1998,3,9,13.6,1.0,Y
1894,IDCJAC0011,65070,1998,3,10,15.9,1.0,Y
1895,IDCJAC0011,65070,1998,3,11,15.8,1.0,Y
1896,IDCJAC0011,65070,1998,3,12,16.8,1.0,Y
1897,IDCJAC0011,65070,1998,3,13,17.0,1.0,Y
1898,IDCJAC0011,65070,1998,3,14,19.9,1.0,Y
1899,IDCJAC0011,65070,1998,3,15,15.1,1.0,Y
1900,IDCJAC0011,65070,1998,3,16,18.5,1.0,Y
1901,IDCJAC0011,65070,1998,3,17,11.1,1.0,Y
1902,IDCJAC0011,65070,1998,3,18,11.7,1.0,Y
1903,IDCJAC0011,65070,1998,3,19,18.3,1.0,Y
1904,IDCJAC0011,65070,1998,3,20,19.3,1.0,Y
1905,IDCJAC0011,65070,1998,3,21,21.0,1.0,Y
1906,IDCJAC0011,65070,1998,3,22,21.1,1.0,Y
1907,IDCJAC0011,65070,1998,3,23,20.9,1.0,Y
1908,IDCJAC0011,65070,1998,3,24,18.8,1.0,Y
1909,IDCJAC0011,65070,1998,3,25,18.1,1.0,Y
1910,IDCJAC0011,65070,1998,3,26,15.6,1.0,Y
1911,IDCJAC0011,65070,1998,3,27,14.6,1.0,Y
1912,IDCJAC0011,65070,1998,3,28,14.4,1.0,Y
1913,IDCJAC0011,65070,1998,3,29,15.2,1.0,Y
1914,IDCJAC0011,65070,1998,3,30,11.6,1.0,Y
1915,IDCJAC0011,65070,1998,3,31,11.0,1.0,Y
1916,IDCJAC0011,65070,1998,4,1,15.0,1.0,Y
1917,IDCJAC0011,65070,1998,4,2,11.7,1.0,Y
1918,IDCJAC0011,65070,1998,4,3,13.4,1.0,Y
1919,IDCJAC0011,65070,1998,4,4,9.0,1.0,Y
1920,IDCJAC0011,65070,1998,4,5,12.9,1.0,Y
1921,IDCJAC0011,65070,1998,4,6,12.6,1.0,Y
1922,IDCJAC0011,65070,1998,4,7,16.9,1.0,Y
1923,IDCJAC0011,65070,1998,4,8,13.1,1.0,Y
1924,IDCJAC0011,65070,1998,4,9,20.2,1.0,Y
1925,IDCJAC0011,65070,1998,4,10,11.8,1.0,Y
1926,IDCJAC0011,65070,1998,4,11,11.7,1.0,Y
1927,IDCJAC0011,65070,1998,4,12,15.8,1.0,Y
1928,IDCJAC0011,65070,1998,4,13,13.5,1.0,Y
1929,IDCJAC0011,65070,1998,4,14,4.8,1.0,Y
1930,IDCJAC0011,65070,1998,4,15,13.0,1.0,Y
1931,IDCJAC0011,65070,1998,4,16,13.4,1.0,Y
1932,IDCJAC0011,65070,1998,4,17,15.2,1.0,Y
1933,IDCJAC0011,65070,1998,4,18,12.9,1.0,Y
1934,IDCJAC0011,65070,1998,4,19,11.6,1.0,Y
1935,IDCJAC0011,65070,1998,4,20,16.1,1.0,Y
1936,IDCJAC0011,65070,1998,4,21,15.6,1.0,Y
1937,IDCJAC0011,65070,1998,4,22,13.6,1.0,Y
1938,IDCJAC0011,65070,1998,4,23,15.5,1.0,Y
1939,IDCJAC0011,65070,1998,4,24,13.9,1.0,Y
1940,IDCJAC0011,65070,1998,4,25,15.5,1.0,Y
1941,IDCJAC0011,65070,1998,4,26,7.5,1.0,Y
1942,IDCJAC0011,65070,1998,4,27,6.7,1.0,Y
1943,IDCJAC0011,65070,1998,4,28,5.3,1.0,Y
1944,IDCJAC0011,65070,1998,4,29,6.0,1.0,Y
1945,IDCJAC0011,65070,1998,4,30,8.1,1.0,Y
1946,IDCJAC0011,65070,1998,5,1,9.0,1.0,Y
1947,IDCJAC0011,65070,1998,5,2,12.1,1.0,Y
1948,IDCJAC0011,65070,1998,5,3,10.9,1.0,Y
1949,IDCJAC0011,65070,1998,5,4,11.6,1.0,Y
1950,IDCJAC0011,65070,1998,5,5,14.6,1.0,Y
1951,IDCJAC0011,65070,1998,5,6,11.9,1.0,Y
1952,IDCJAC0011,65070,1998,5,7,6.4,1.0,Y
1953,IDCJAC0011,65070,1998,5,8,6.6,1.0,Y
1954,IDCJAC0011,65070,1998,5,9,2.2,1.0,Y
1955,IDCJAC0011,65070,1998,5,10,1.0,1.0,Y
1956,IDCJAC0011,65070,1998,5,11,2.7,1.0,Y
1957,IDCJAC0011,65070,1998,5,12,7.0,1.0,Y
1958,IDCJAC0011,65070,1998,5,13,10.4,1.0,Y
1959,IDCJAC0011,65070,1998,5,14,14.4,1.0,Y
1960,IDCJAC0011,65070,1998,5,15,14.2,1.0,Y
1961,IDCJAC0011,65070,1998,5,16,15.3,1.0,Y
1962,IDCJAC0011,65070,1998,5,17,14.6,1.0,Y
1963,IDCJAC0011,65070,1998,5,18,12.6,1.0,Y
1964,IDCJAC0011,65070,1998,5,19,12.4,1.0,Y
1965,IDCJAC0011,65070,1998,5,20,8.3,1.0,Y
1966,IDCJAC0011,65070,1998,5,21,6.7,1.0,Y
1967,IDCJAC0011,65070,1998,5,22,2.4,1.0,Y
1968,IDCJAC0011,65070,1998,5,23,5.8,1.0,Y
1969,IDCJAC0011,65070,1998,5,24,4.5,1.0,Y
1970,IDCJAC0011,65070,1998,5,25,8.4,1.0,Y
1971,IDCJAC0011,65070,1998,5,26,4.6,1.0,Y
1972,IDCJAC0011,65070,1998,5,27,2.0,1.0,Y
1973,IDCJAC0011,65070,1998,5,28,1.9,1.0,Y
1974,IDCJAC0011,65070,1998,5,29,1.1,1.0,Y
1975,IDCJAC0011,65070,1998,5,30,0.7,1.0,Y
1976,IDCJAC0011,65070,1998,5,31,4.0,1.0,Y
1977,IDCJAC0011,65070,1998,6,1,12.6,1.0,Y
1978,IDCJAC0011,65070,1998,6,2,12.3,1.0,Y
1979,IDCJAC0011,65070,1998,6,3,13.8,1.0,Y
1980,IDCJAC0011,65070,1998,6,4,8.8,1.0,Y
1981,IDCJAC0011,65070,1998,6,5,6.4,1.0,Y
1982,IDCJAC0011,65070,1998,6,6,3.2,1.0,Y
1983,IDCJAC0011,65070,1998,6,7,8.0,1.0,Y
1984,IDCJAC0011,65070,1998,6,8,6.8,1.0,Y
1985,IDCJAC0011,65070,1998,6,9,1.0,1.0,Y
1986,IDCJAC0011,65070,1998,6,10,3.3,1.0,Y
1987,IDCJAC0011,65070,1998,6,11,2.7,1.0,Y
1988,IDCJAC0011,65070,1998,6,12,7.3,1.0,Y
1989,IDCJAC0011,65070,1998,6,13,2.0,1.0,Y
1990,IDCJAC0011,65070,1998,6,14,3.8,1.0,Y
1991,IDCJAC0011,65070,1998,6,15,1.9,1.0,Y
1992,IDCJAC0011,65070,1998,6,16,2.3,1.0,Y
1993,IDCJAC0011,65070,1998,6,17,-0.1,1.0,Y
1994,IDCJAC0011,65070,1998,6,18,-0.2,1.0,Y
1995,IDCJAC0011,65070,1998,6,19,-0.4,1.0,Y
1996,IDCJAC0011,65070,1998,6,20,8.8,1.0,Y
1997,IDCJAC0011,65070,1998,6,21,11.9,1.0,Y
1998,IDCJAC0011,65070,1998,6,22,12.2,1.0,Y
1999,IDCJAC0011,65070,1998,6,23,4.5,1.0,Y
2000,IDCJAC0011,65070,1998,6,24,1.5,1.0,Y
2001,IDCJAC0011,65070,1998,6,25,5.6,1.0,Y
2002,IDCJAC0011,65070,1998,6,26,5.6,1.0,Y
2003,IDCJAC0011,65070,1998,6,27,0.6,1.0,Y
2004,IDCJAC0011,65070,1998,6,28,3.2,1.0,Y
2005,IDCJAC0011,65070,1998,6,29,1.1,1.0,Y
2006,IDCJAC0011,65070,1998,6,30,3.1,1.0,Y
2007,IDCJAC0011,65070,1998,7,1,4.3,1.0,Y
2008,IDCJAC0011,65070,1998,7,2,-1.7,1.0,Y
2009,IDCJAC0011,65070,1998,7,3,-1.6,1.0,Y
2010,IDCJAC0011,65070,1998,7,4,7.2,1.0,Y
2011,IDCJAC0011,65070,1998,7,5,4.6,1.0,Y
2012,IDCJAC0011,65070,1998,7,6,11.2,1.0,Y
2013,IDCJAC0011,65070,1998,7,7,4.8,1.0,Y
2014,IDCJAC0011,65070,1998,7,8,5.9,1.0,Y
2015,IDCJAC0011,65070,1998,7,9,5.4,1.0,Y
2016,IDCJAC0011,65070,1998,7,10,-0.4,1.0,Y
2017,IDCJAC0011,65070,1998,7,11,-1.9,1.0,Y
2018,IDCJAC0011,65070,1998,7,12,0.0,1.0,Y
2019,IDCJAC0011,65070,1998,7,13,2.5,1.0,Y
2020,IDCJAC0011,65070,1998,7,14,0.2,1.0,Y
2021,IDCJAC0011,65070,1998,7,15,-2.5,1.0,Y
2022,IDCJAC0011,65070,1998,7,16,0.4,1.0,Y
2023,IDCJAC0011,65070,1998,7,17,2.8,1.0,Y
2024,IDCJAC0011,65070,1998,7,18,8.9,1.0,Y
2025,IDCJAC0011,65070,1998,7,19,7.9,1.0,Y
2026,IDCJAC0011,65070,1998,7,20,5.2,1.0,Y
2027,IDCJAC0011,65070,1998,7,21,10.5,1.0,Y
2028,IDCJAC0011,65070,1998,7,22,4.5,1.0,Y
2029,IDCJAC0011,65070,1998,7,23,1.3,1.0,Y
2030,IDCJAC0011,65070,1998,7,24,2.9,1.0,Y
2031,IDCJAC0011,65070,1998,7,25,9.5,1.0,Y
2032,IDCJAC0011,65070,1998,7,26,10.1,1.0,Y
2033,IDCJAC0011,65070,1998,7,27,9.0,1.0,Y
2034,IDCJAC0011,65070,1998,7,28,7.3,1.0,Y
2035,IDCJAC0011,65070,1998,7,29,4.5,1.0,Y
2036,IDCJAC0011,65070,1998,7,30,2.8,1.0,Y
2037,IDCJAC0011,65070,1998,7,31,3.1,1.0,Y
2038,IDCJAC0011,65070,1998,8,1,-0.7,1.0,Y
2039,IDCJAC0011,65070,1998,8,2,-0.3,1.0,Y
2040,IDCJAC0011,65070,1998,8,3,5.0,1.0,Y
2041,IDCJAC0011,65070,1998,8,4,8.7,1.0,Y
2042,IDCJAC0011,65070,1998,8,5,11.9,1.0,Y
2043,IDCJAC0011,65070,1998,8,6,11.1,1.0,Y
2044,IDCJAC0011,65070,1998,8,7,9.5,1.0,Y
2045,IDCJAC0011,65070,1998,8,8,8.6,1.0,Y
2046,IDCJAC0011,65070,1998,8,9,6.4,1.0,Y
2047,IDCJAC0011,65070,1998,8,10,3.2,1.0,Y
2048,IDCJAC0011,65070,1998,8,11,1.4,1.0,Y
2049,IDCJAC0011,65070,1998,8,12,6.2,1.0,Y
2050,IDCJAC0011,65070,1998,8,13,6.6,1.0,Y
2051,IDCJAC0011,65070,1998,8,14,6.6,1.0,Y
2052,IDCJAC0011,65070,1998,8,15,9.2,1.0,Y
2053,IDCJAC0011,65070,1998,8,16,10.4,1.0,Y
2054,IDCJAC0011,65070,1998,8,17,9.7,1.0,Y
2055,IDCJAC0011,65070,1998,8,18,6.9,1.0,Y
2056,IDCJAC0011,65070,1998,8,19,2.0,1.0,Y
2057,IDCJAC0011,65070,1998,8,20,7.5,1.0,Y
2058,IDCJAC0011,65070,1998,8,21,9.6,1.0,Y
2059,IDCJAC0011,65070,1998,8,22,9.8,1.0,Y
2060,IDCJAC0011,65070,1998,8,23,4.3,1.0,Y
2061,IDCJAC0011,65070,1998,8,24,1.0,1.0,Y
2062,IDCJAC0011,65070,1998,8,25,4.1,1.0,Y
2063,IDCJAC0011,65070,1998,8,26,9.2,1.0,Y
2064,IDCJAC0011,65070,1998,8,27,7.6,1.0,Y
2065,IDCJAC0011,65070,1998,8,28,4.4,1.0,Y
2066,IDCJAC0011,65070,1998,8,29,4.6,1.0,Y
2067,IDCJAC0011,65070,1998,8,30,4.7,1.0,Y
2068,IDCJAC0011,65070,1998,8,31,4.8,1.0,Y
2069,IDCJAC0011,65070,1998,9,1,5.4,1.0,Y
2070,IDCJAC0011,65070,1998,9,2,4.0,1.0,Y
2071,IDCJAC0011,65070,1998,9,3,8.7,1.0,Y
2072,IDCJAC0011,65070,1998,9,4,12.1,1.0,Y
2073,IDCJAC0011,65070,1998,9,5,14.0,1.0,Y
2074,IDCJAC0011,65070,1998,9,6,3.7,1.0,Y
2075,IDCJAC0011,65070,1998,9,7,1.6,1.0,Y
2076,IDCJAC0011,65070,1998,9,8,5.4,1.0,Y
2077,IDCJAC0011,65070,1998,9,9,9.6,1.0,Y
2078,IDCJAC0011,65070,1998,9,10,11.6,1.0,Y
2079,IDCJAC0011,65070,1998,9,11,12.6,1.0,Y
2080,IDCJAC0011,65070,1998,9,12,14.1,1.0,Y
2081,IDCJAC0011,65070,1998,9,13,11.0,1.0,Y
2082,IDCJAC0011,65070,1998,9,14,4.6,1.0,Y
2083,IDCJAC0011,65070,1998,9,15,9.5,1.0,Y
2084,IDCJAC0011,65070,1998,9,16,4.5,1.0,Y
2085,IDCJAC0011,65070,1998,9,17,0.8,1.0,Y
2086,IDCJAC0011,65070,1998,9,18,3.7,1.0,Y
2087,IDCJAC0011,65070,1998,9,19,11.8,1.0,Y
2088,IDCJAC0011,65070,1998,9,20,13.5,1.0,Y
2089,IDCJAC0011,65070,1998,9,21,13.3,1.0,Y
2090,IDCJAC0011,65070,1998,9,22,12.9,1.0,Y
2091,IDCJAC0011,65070,1998,9,23,12.7,1.0,Y
2092,IDCJAC0011,65070,1998,9,24,10.6,1.0,Y
2093,IDCJAC0011,65070,1998,9,25,5.2,1.0,Y
2094,IDCJAC0011,65070,1998,9,26,7.3,1.0,Y
2095,IDCJAC0011,65070,1998,9,27,8.2,1.0,Y
2096,IDCJAC0011,65070,1998,9,28,8.1,1.0,Y
2097,IDCJAC0011,65070,1998,9,29,9.1,1.0,Y
2098,IDCJAC0011,65070,1998,9,30,12.4,1.0,Y
2099,IDCJAC0011,65070,1998,10,1,13.8,1.0,Y
2100,IDCJAC0011,65070,1998,10,2,11.9,1.0,Y
2101,IDCJAC0011,65070,1998,10,3,12.7,1.0,Y
2102,IDCJAC0011,65070,1998,10,4,12.6,1.0,Y
2103,IDCJAC0011,65070,1998,10,5,6.1,1.0,Y
2104,IDCJAC0011,65070,1998,10,6,12.2,1.0,Y
2105,IDCJAC0011,65070,1998,10,7,4.2,1.0,Y
2106,IDCJAC0011,65070,1998,10,8,3.9,1.0,Y
2107,IDCJAC0011,65070,1998,10,9,6.8,1.0,Y
2108,IDCJAC0011,65070,1998,10,10,5.0,1.0,Y
2109,IDCJAC0011,65070,1998,10,11,5.2,1.0,Y
2110,IDCJAC0011,65070,1998,10,12,4.2,1.0,Y
2111,IDCJAC0011,65070,1998,10,13,11.2,1.0,Y
2112,IDCJAC0011,65070,1998,10,14,3.5,1.0,Y
2113,IDCJAC0011,65070,1998,10,15,4.7,1.0,Y
2114,IDCJAC0011,65070,1998,10,16,9.3,1.0,Y
2115,IDCJAC0011,65070,1998,10,17,8.3,1.0,Y
2116,IDCJAC0011,65070,1998,10,18,16.4,1.0,Y
2117,IDCJAC0011,65070,1998,10,19,13.3,1.0,Y
2118,IDCJAC0011,65070,1998,10,20,7.8,1.0,Y
2119,IDCJAC0011,65070,1998,10,21,3.1,1.0,Y
2120,IDCJAC0011,65070,1998,10,22,6.1,1.0,Y
2121,IDCJAC0011,65070,1998,10,23,,,
2122,IDCJAC0011,65070,1998,10,24,7.8,1.0,N
2123,IDCJAC0011,65070,1998,10,25,9.4,1.0,Y
2124,IDCJAC0011,65070,1998,10,26,13.5,1.0,Y
2125,IDCJAC0011,65070,1998,10,27,,,
2126,IDCJAC0011,65070,1998,10,28,0.9,1.0,N
2127,IDCJAC0011,65070,1998,10,29,4.5,1.0,Y
2128,IDCJAC0011,65070,1998,10,30,12.6,1.0,Y
2129,IDCJAC0011,65070,1998,10,31,8.8,1.0,Y
2130,IDCJAC0011,65070,1998,11,1,6.7,1.0,Y
2131,IDCJAC0011,65070,1998,11,2,3.7,1.0,Y
2132,IDCJAC0011,65070,1998,11,3,4.8,1.0,Y
2133,IDCJAC0011,65070,1998,11,4,7.8,1.0,Y
2134,IDCJAC0011,65070,1998,11,5,10.5,1.0,Y
2135,IDCJAC0011,65070,1998,11,6,15.7,1.0,Y
2136,IDCJAC0011,65070,1998,11,7,15.1,1.0,Y
2137,IDCJAC0011,65070,1998,11,8,17.5,1.0,Y
2138,IDCJAC0011,65070,1998,11,9,14.3,1.0,Y
2139,IDCJAC0011,65070,1998,11,10,14.2,1.0,Y
2140,IDCJAC0011,65070,1998,11,11,14.0,1.0,Y
2141,IDCJAC0011,65070,1998,11,12,15.7,1.0,Y
2142,IDCJAC0011,65070,1998,11,13,16.0,1.0,Y
2143,IDCJAC0011,65070,1998,11,14,11.3,1.0,Y
2144,IDCJAC0011,65070,1998,11,15,12.6,1.0,Y
2145,IDCJAC0011,65070,1998,11,16,13.0,1.0,Y
2146,IDCJAC0011,65070,1998,11,17,15.7,1.0,Y
2147,IDCJAC0011,65070,1998,11,18,16.0,1.0,Y
2148,IDCJAC0011,65070,1998,11,19,9.6,1.0,Y
2149,IDCJAC0011,65070,1998,11,20,7.1,1.0,Y
2150,IDCJAC0011,65070,1998,11,21,8.9,1.0,Y
2151,IDCJAC0011,65070,1998,11,22,11.9,1.0,Y
2152,IDCJAC0011,65070,1998,11,23,12.5,1.0,Y
2153,IDCJAC0011,65070,1998,11,24,8.9,1.0,Y
2154,IDCJAC0011,65070,1998,11,25,11.8,1.0,Y
2155,IDCJAC0011,65070,1998,11,26,11.5,1.0,Y
2156,IDCJAC0011,65070,1998,11,27,10.9,1.0,Y
2157,IDCJAC0011,65070,1998,11,28,10.9,1.0,Y
2158,IDCJAC0011,65070,1998,11,29,6.5,1.0,Y
2159,IDCJAC0011,65070,1998,11,30,8.7,1.0,Y
2160,IDCJAC0011,65070,1998,12,1,12.6,1.0,Y
2161,IDCJAC0011,65070,1998,12,2,11.4,1.0,Y
2162,IDCJAC0011,65070,1998,12,3,9.7,1.0,Y
2163,IDCJAC0011,65070,1998,12,4,16.2,1.0,Y
2164,IDCJAC0011,65070,1998,12,5,11.6,1.0,Y
2165,IDCJAC0011,65070,1998,12,6,8.3,1.0,Y
2166,IDCJAC0011,65070,1998,12,7,9.4,1.0,Y
2167,IDCJAC0011,65070,1998,12,8,16.4,1.0,Y
2168,IDCJAC0011,65070,1998,12,9,16.6,1.0,Y
2169,IDCJAC0011,65070,1998,12,10,19.8,1.0,Y
2170,IDCJAC0011,65070,1998,12,11,19.7,1.0,Y
2171,IDCJAC0011,65070,1998,12,12,21.1,1.0,Y
2172,IDCJAC0011,65070,1998,12,13,19.1,1.0,Y
2173,IDCJAC0011,65070,1998,12,14,21.0,1.0,Y
2174,IDCJAC0011,65070,1998,12,15,19.4,1.0,Y
2175,IDCJAC0011,65070,1998,12,16,,,
2176,IDCJAC0011,65070,1998,12,17,,,
2177,IDCJAC0011,65070,1998,12,18,,,
2178,IDCJAC0011,65070,1998,12,19,,,
2179,IDCJAC0011,65070,1998,12,20,,,
2180,IDCJAC0011,65070,1998,12,21,,,
2181,IDCJAC0011,65070,1998,12,22,,,
2182,IDCJAC0011,65070,1998,12,23,,,
2183,IDCJAC0011,65070,1998,12,24,15.5,1.0,N
2184,IDCJAC0011,65070,1998,12,25,17.0,1.0,Y
2185,IDCJAC0011,65070,1998,12,26,18.4,1.0,Y
2186,IDCJAC0011,65070,1998,12,27,10.0,1.0,Y
2187,IDCJAC0011,65070,1998,12,28,9.5,1.0,Y
2188,IDCJAC0011,65070,1998,12,29,16.0,1.0,Y
2189,IDCJAC0011,65070,1998,12,30,14.2,1.0,Y
2190,IDCJAC0011,65070,1998,12,31,20.6,1.0,Y
2191,IDCJAC0011,65070,1999,1,1,19.2,1.0,Y
2192,IDCJAC0011,65070,1999,1,2,16.1,1.0,Y
2193,IDCJAC0011,65070,1999,1,3,16.2,1.0,Y
2194,IDCJAC0011,65070,1999,1,4,19.7,1.0,Y
2195,IDCJAC0011,65070,1999,1,5,20.6,1.0,Y
2196,IDCJAC0011,65070,1999,1,6,21.0,1.0,Y
2197,IDCJAC0011,65070,1999,1,7,20.7,1.0,Y
2198,IDCJAC0011,65070,1999,1,8,21.6,1.0,Y
2199,IDCJAC0011,65070,1999,1,9,22.6,1.0,Y
2200,IDCJAC0011,65070,1999,1,10,19.2,1.0,Y
2201,IDCJAC0011,65070,1999,1,11,18.5,1.0,Y
2202,IDCJAC0011,65070,1999,1,12,21.2,1.0,Y
2203,IDCJAC0011,65070,1999,1,13,20.9,1.0,Y
2204,IDCJAC0011,65070,1999,1,14,24.4,1.0,Y
2205,IDCJAC0011,65070,1999,1,15,19.4,1.0,Y
2206,IDCJAC0011,65070,1999,1,16,20.2,1.0,Y
2207,IDCJAC0011,65070,1999,1,17,21.0,1.0,Y
2208,IDCJAC0011,65070,1999,1,18,18.8,1.0,Y
2209,IDCJAC0011,65070,1999,1,19,19.6,1.0,Y
2210,IDCJAC0011,65070,1999,1,20,22.4,1.0,Y
2211,IDCJAC0011,65070,1999,1,21,,,
2212,IDCJAC0011,65070,1999,1,22,17.9,1.0,N
2213,IDCJAC0011,65070,1999,1,23,19.2,1.0,Y
2214,IDCJAC0011,65070,1999,1,24,16.1,1.0,Y
2215,IDCJAC0011,65070,1999,1,25,18.8,1.0,Y
2216,IDCJAC0011,65070,1999,1,26,19.0,1.0,Y
2217,IDCJAC0011,65070,1999,1,27,19.8,1.0,Y
2218,IDCJAC0011,65070,1999,1,28,,,
2219,IDCJAC0011,65070,1999,1,29,,,
2220,IDCJAC0011,65070,1999,1,30,,,
2221,IDCJAC0011,65070,1999,1,31,,,
2222,IDCJAC0011,65070,1999,2,1,,,
2223,IDCJAC0011,65070,1999,2,2,15.6,1.0,N
2224,IDCJAC0011,65070,1999,2,3,15.3,1.0,Y
2225,IDCJAC0011,65070,1999,2,4,13.8,1.0,Y
2226,IDCJAC0011,65070,1999,2,5,,,
2227,IDCJAC0011,65070,1999,2,6,,,
2228,IDCJAC0011,65070,1999,2,7,19.9,1.0,N
2229,IDCJAC0011,65070,1999,2,8,18.0,1.0,Y
2230,IDCJAC0011,65070,1999,2,9,17.3,1.0,Y
2231,IDCJAC0011,65070,1999,2,10,20.1,1.0,Y
2232,IDCJAC0011,65070,1999,2,11,18.5,1.0,Y
2233,IDCJAC0011,65070,1999,2,12,15.9,1.0,Y
2234,IDCJAC0011,65070,1999,2,13,16.2,1.0,Y
2235,IDCJAC0011,65070,1999,2,14,18.2,1.0,Y
2236,IDCJAC0011,65070,1999,2,15,19.6,1.0,Y
2237,IDCJAC0011,65070,1999,2,16,23.3,1.0,Y
2238,IDCJAC0011,65070,1999,2,17,15.9,1.0,Y
2239,IDCJAC0011,65070,1999,2,18,16.3,1.0,Y
2240,IDCJAC0011,65070,1999,2,19,7.5,1.0,Y
2241,IDCJAC0011,65070,1999,2,20,13.3,1.0,Y
2242,IDCJAC0011,65070,1999,2,21,14.8,1.0,Y
2243,IDCJAC0011,65070,1999,2,22,14.2,1.0,Y
2244,IDCJAC0011,65070,1999,2,23,13.5,1.0,Y
2245,IDCJAC0011,65070,1999,2,24,16.9,1.0,Y
2246,IDCJAC0011,65070,1999,2,25,14.1,1.0,Y
2247,IDCJAC0011,65070,1999,2,26,12.7,1.0,Y
2248,IDCJAC0011,65070,1999,2,27,,,
2249,IDCJAC0011,65070,1999,2,28,16.0,1.0,N
2250,IDCJAC0011,65070,1999,3,1,16.0,1.0,Y
2251,IDCJAC0011,65070,1999,3,2,18.2,1.0,Y
2252,IDCJAC0011,65070,1999,3,3,18.4,1.0,Y
2253,IDCJAC0011,65070,1999,3,4,16.6,1.0,Y
2254,IDCJAC0011,65070,1999,3,5,13.1,1.0,Y
2255,IDCJAC0011,65070,1999,3,6,15.7,1.0,Y
2256,IDCJAC0011,65070,1999,3,7,16.8,1.0,Y
2257,IDCJAC0011,65070,1999,3,8,15.8,1.0,Y
2258,IDCJAC0011,65070,1999,3,9,12.1,1.0,Y
2259,IDCJAC0011,65070,1999,3,10,12.0,1.0,Y
2260,IDCJAC0011,65070,1999,3,11,14.9,1.0,Y
2261,IDCJAC0011,65070,1999,3,12,,,
2262,IDCJAC0011,65070,1999,3,13,14.4,1.0,N
2263,IDCJAC0011,65070,1999,3,14,14.0,1.0,Y
2264,IDCJAC0011,65070,1999,3,15,9.9,1.0,Y
2265,IDCJAC0011,65070,1999,3,16,11.5,1.0,Y
2266,IDCJAC0011,65070,1999,3,17,17.4,1.0,Y
2267,IDCJAC0011,65070,1999,3,18,16.3,1.0,Y
2268,IDCJAC0011,65070,1999,3,19,15.9,1.0,Y
2269,IDCJAC0011,65070,1999,3,20,16.7,1.0,Y
2270,IDCJAC0011,65070,1999,3,21,13.2,1.0,Y
2271,IDCJAC0011,65070,1999,3,22,16.1,1.0,Y
2272,IDCJAC0011,65070,1999,3,23,6.1,1.0,Y
2273,IDCJAC0011,65070,1999,3,24,12.5,1.0,Y
2274,IDCJAC0011,65070,1999,3,25,13.4,1.0,Y
2275,IDCJAC0011,65070,1999,3,26,13.4,1.0,Y
2276,IDCJAC0011,65070,1999,3,27,16.6,1.0,Y
2277,IDCJAC0011,65070,1999,3,28,10.7,1.0,Y
2278,IDCJAC0011,65070,1999,3,29,5.2,1.0,Y
2279,IDCJAC0011,65070,1999,3,30,7.3,1.0,Y
2280,IDCJAC0011,65070,1999,3,31,11.6,1.0,Y
2281,IDCJAC0011,65070,1999,4,1,15.8,1.0,Y
2282,IDCJAC0011,65070,1999,4,2,14.2,1.0,Y
2283,IDCJAC0011,65070,1999,4,3,10.7,1.0,Y
2284,IDCJAC0011,65070,1999,4,4,15.6,1.0,Y
2285,IDCJAC0011,65070,1999,4,5,9.9,1.0,Y
2286,IDCJAC0011,65070,1999,4,6,10.5,1.0,Y
2287,IDCJAC0011,65070,1999,4,7,4.8,1.0,Y
2288,IDCJAC0011,65070,1999,4,8,9.3,1.0,Y
2289,IDCJAC0011,65070,1999,4,9,9.4,1.0,Y
2290,IDCJAC0011,65070,1999,4,10,9.8,1.0,Y
2291,IDCJAC0011,65070,1999,4,11,9.6,1.0,Y
2292,IDCJAC0011,65070,1999,4,12,8.7,1.0,Y
2293,IDCJAC0011,65070,1999,4,13,8.6,1.0,Y
2294,IDCJAC0011,65070,1999,4,14,6.8,1.0,Y
2295,IDCJAC0011,65070,1999,4,15,6.6,1.0,Y
2296,IDCJAC0011,65070,1999,4,16,6.1,1.0,Y
2297,IDCJAC0011,65070,1999,4,17,,,
2298,IDCJAC0011,65070,1999,4,18,7.7,1.0,N
2299,IDCJAC0011,65070,1999,4,19,5.3,1.0,Y
2300,IDCJAC0011,65070,1999,4,20,4.6,1.0,Y
2301,IDCJAC0011,65070,1999,4,21,6.3,1.0,Y
2302,IDCJAC0011,65070,1999,4,22,0.1,1.0,Y
2303,IDCJAC0011,65070,1999,4,23,2.4,1.0,Y
2304,IDCJAC0011,65070,1999,4,24,2.5,1.0,Y
2305,IDCJAC0011,65070,1999,4,25,1.4,1.0,Y
2306,IDCJAC0011,65070,1999,4,26,0.3,1.0,Y
2307,IDCJAC0011,65070,1999,4,27,-0.1,1.0,Y
2308,IDCJAC0011,65070,1999,4,28,-1.2,1.0,Y
2309,IDCJAC0011,65070,1999,4,29,,,
2310,IDCJAC0011,65070,1999,4,30,7.9,1.0,N
2311,IDCJAC0011,65070,1999,5,1,6.2,1.0,Y
2312,IDCJAC0011,65070,1999,5,2,5.6,1.0,Y
2313,IDCJAC0011,65070,1999,5,3,2.5,1.0,Y
2314,IDCJAC0011,65070,1999,5,4,4.0,1.0,Y
2315,IDCJAC0011,65070,1999,5,5,7.4,1.0,Y
2316,IDCJAC0011,65070,1999,5,6,8.4,1.0,Y
2317,IDCJAC0011,65070,1999,5,7,12.0,1.0,Y
2318,IDCJAC0011,65070,1999,5,8,9.2,1.0,Y
2319,IDCJAC0011,65070,1999,5,9,7.8,1.0,Y
