,roduct code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
2023,IDCJAC0010,91237,1985,7,16,12.3,1.0,Y
2024,IDCJAC0010,91237,1985,7,17,12.8,1.0,Y
2025,IDCJAC0010,91237,1985,7,18,11.6,1.0,Y
2026,IDCJAC0010,91237,1985,7,19,13.4,1.0,Y
2027,IDCJAC0010,91237,1985,7,20,11.2,1.0,Y
2028,IDCJAC0010,91237,1985,7,21,12.2,1.0,Y
2029,IDCJAC0010,91237,1985,7,22,11.7,1.0,Y
2030,IDCJAC0010,91237,1985,7,23,10.8,1.0,Y
2031,IDCJAC0010,91237,1985,7,24,11.4,1.0,Y
2032,IDCJAC0010,91237,1985,7,25,12.1,1.0,Y
2033,IDCJAC0010,91237,1985,7,26,11.2,1.0,Y
2034,IDCJAC0010,91237,1985,7,27,10.6,1.0,Y
2035,IDCJAC0010,91237,1985,7,28,15.4,1.0,Y
2036,IDCJAC0010,91237,1985,7,29,10.2,1.0,Y
2037,IDCJAC0010,91237,1985,7,30,13.2,1.0,Y
2038,IDCJAC0010,91237,1985,7,31,13.7,1.0,Y
2039,IDCJAC0010,91237,1985,8,1,13.4,1.0,Y
2040,IDCJAC0010,91237,1985,8,2,14.6,1.0,Y
2041,IDCJAC0010,91237,1985,8,3,12.2,1.0,Y
2042,IDCJAC0010,91237,1985,8,4,14.3,1.0,Y
2043,IDCJAC0010,91237,1985,8,5,13.3,1.0,Y
2044,IDCJAC0010,91237,1985,8,6,13.6,1.0,Y
2045,IDCJAC0010,91237,1985,8,7,14.6,1.0,Y
2046,IDCJAC0010,91237,1985,8,8,15.5,1.0,Y
2047,IDCJAC0010,91237,1985,8,9,14.6,1.0,Y
2048,IDCJAC0010,91237,1985,8,10,13.6,1.0,Y
2049,IDCJAC0010,91237,1985,8,11,13.2,1.0,Y
2050,IDCJAC0010,91237,1985,8,12,12.5,1.0,Y
2051,IDCJAC0010,91237,1985,8,13,14.8,1.0,Y
2052,IDCJAC0010,91237,1985,8,14,15.9,1.0,Y
2053,IDCJAC0010,91237,1985,8,15,16.2,1.0,Y
2054,IDCJAC0010,91237,1985,8,16,15.3,1.0,Y
2055,IDCJAC0010,91237,1985,8,17,14.9,1.0,Y
2056,IDCJAC0010,91237,1985,8,18,16.1,1.0,Y
2057,IDCJAC0010,91237,1985,8,19,10.9,1.0,Y
2058,IDCJAC0010,91237,1985,8,20,12.2,1.0,Y
2059,IDCJAC0010,91237,1985,8,21,11.3,1.0,Y
2060,IDCJAC0010,91237,1985,8,22,10.7,1.0,Y
2061,IDCJAC0010,91237,1985,8,23,13.3,1.0,Y
2062,IDCJAC0010,91237,1985,8,24,13.7,1.0,Y
2063,IDCJAC0010,91237,1985,8,25,15.4,1.0,Y
2064,IDCJAC0010,91237,1985,8,26,15.4,1.0,Y
2065,IDCJAC0010,91237,1985,8,27,14.9,1.0,Y
2066,IDCJAC0010,91237,1985,8,28,13.4,1.0,Y
2067,IDCJAC0010,91237,1985,8,29,15.2,1.0,Y
2068,IDCJAC0010,91237,1985,8,30,14.7,1.0,Y
2069,IDCJAC0010,91237,1985,8,31,15.0,1.0,Y
2070,IDCJAC0010,91237,1985,9,1,13.7,1.0,Y
2071,IDCJAC0010,91237,1985,9,2,13.9,1.0,Y
2072,IDCJAC0010,91237,1985,9,3,16.4,1.0,Y
2073,IDCJAC0010,91237,1985,9,4,16.7,1.0,Y
2074,IDCJAC0010,91237,1985,9,5,16.2,1.0,Y
2075,IDCJAC0010,91237,1985,9,6,15.7,1.0,Y
2076,IDCJAC0010,91237,1985,9,7,18.4,1.0,Y
2077,IDCJAC0010,91237,1985,9,8,14.1,1.0,Y
2078,IDCJAC0010,91237,1985,9,9,16.8,1.0,Y
2079,IDCJAC0010,91237,1985,9,10,19.0,1.0,Y
2080,IDCJAC0010,91237,1985,9,11,20.4,1.0,Y
2081,IDCJAC0010,91237,1985,9,12,18.6,1.0,Y
2082,IDCJAC0010,91237,1985,9,13,16.4,1.0,Y
2083,IDCJAC0010,91237,1985,9,14,14.2,1.0,Y
2084,IDCJAC0010,91237,1985,9,15,18.2,1.0,Y
2085,IDCJAC0010,91237,1985,9,16,16.3,1.0,Y
2086,IDCJAC0010,91237,1985,9,17,13.8,1.0,Y
2087,IDCJAC0010,91237,1985,9,18,16.4,1.0,Y
2088,IDCJAC0010,91237,1985,9,19,15.1,1.0,Y
2089,IDCJAC0010,91237,1985,9,20,16.9,1.0,Y
2090,IDCJAC0010,91237,1985,9,21,16.8,1.0,Y
2091,IDCJAC0010,91237,1985,9,22,19.3,1.0,Y
2092,IDCJAC0010,91237,1985,9,23,15.8,1.0,Y
2093,IDCJAC0010,91237,1985,9,24,18.9,1.0,Y
2094,IDCJAC0010,91237,1985,9,25,18.7,1.0,Y
2095,IDCJAC0010,91237,1985,9,26,13.5,1.0,Y
2096,IDCJAC0010,91237,1985,9,27,14.3,1.0,Y
2097,IDCJAC0010,91237,1985,9,28,16.9,1.0,Y
2098,IDCJAC0010,91237,1985,9,29,17.2,1.0,Y
2099,IDCJAC0010,91237,1985,9,30,17.1,1.0,Y
2100,IDCJAC0010,91237,1985,10,1,16.6,1.0,Y
2101,IDCJAC0010,91237,1985,10,2,18.4,1.0,Y
2102,IDCJAC0010,91237,1985,10,3,17.3,1.0,Y
2103,IDCJAC0010,91237,1985,10,4,17.9,1.0,Y
2104,IDCJAC0010,91237,1985,10,5,16.5,1.0,Y
2105,IDCJAC0010,91237,1985,10,6,16.4,1.0,Y
2106,IDCJAC0010,91237,1985,10,7,19.7,1.0,Y
2107,IDCJAC0010,91237,1985,10,8,18.9,1.0,Y
2108,IDCJAC0010,91237,1985,10,9,21.4,1.0,Y
2109,IDCJAC0010,91237,1985,10,10,15.3,1.0,Y
2110,IDCJAC0010,91237,1985,10,11,16.1,1.0,Y
2111,IDCJAC0010,91237,1985,10,12,15.3,1.0,Y
2112,IDCJAC0010,91237,1985,10,13,17.3,1.0,Y
2113,IDCJAC0010,91237,1985,10,14,19.6,1.0,Y
2114,IDCJAC0010,91237,1985,10,15,18.5,1.0,Y
2115,IDCJAC0010,91237,1985,10,16,20.7,1.0,Y
2116,IDCJAC0010,91237,1985,10,17,19.2,1.0,Y
2117,IDCJAC0010,91237,1985,10,18,20.5,1.0,Y
2118,IDCJAC0010,91237,1985,10,19,14.3,1.0,Y
2119,IDCJAC0010,91237,1985,10,20,17.5,1.0,Y
2120,IDCJAC0010,91237,1985,10,21,18.0,1.0,Y
2121,IDCJAC0010,91237,1985,10,22,20.0,1.0,Y
2122,IDCJAC0010,91237,1985,10,23,17.5,1.0,Y
2123,IDCJAC0010,91237,1985,10,24,16.0,1.0,Y
2124,IDCJAC0010,91237,1985,10,25,17.0,1.0,Y
2125,IDCJAC0010,91237,1985,10,26,17.5,1.0,Y
2126,IDCJAC0010,91237,1985,10,27,19.5,1.0,Y
2127,IDCJAC0010,91237,1985,10,28,20.5,1.0,Y
2128,IDCJAC0010,91237,1985,10,29,23.0,1.0,Y
2129,IDCJAC0010,91237,1985,10,30,16.0,1.0,Y
2130,IDCJAC0010,91237,1985,10,31,20.0,1.0,Y
2131,IDCJAC0010,91237,1985,11,1,18.2,1.0,Y
2132,IDCJAC0010,91237,1985,11,2,19.5,1.0,Y
2133,IDCJAC0010,91237,1985,11,3,20.6,1.0,Y
2134,IDCJAC0010,91237,1985,11,4,24.0,1.0,Y
2135,IDCJAC0010,91237,1985,11,5,16.5,1.0,Y
2136,IDCJAC0010,91237,1985,11,6,15.5,1.0,Y
2137,IDCJAC0010,91237,1985,11,7,15.2,1.0,Y
2138,IDCJAC0010,91237,1985,11,8,19.5,1.0,Y
2139,IDCJAC0010,91237,1985,11,9,24.6,1.0,Y
2140,IDCJAC0010,91237,1985,11,10,25.5,1.0,Y
2141,IDCJAC0010,91237,1985,11,11,24.5,1.0,Y
2142,IDCJAC0010,91237,1985,11,12,24.0,1.0,Y
2143,IDCJAC0010,91237,1985,11,13,24.0,1.0,Y
2144,IDCJAC0010,91237,1985,11,14,18.6,1.0,Y
2145,IDCJAC0010,91237,1985,11,15,19.0,1.0,Y
2146,IDCJAC0010,91237,1985,11,16,17.5,1.0,Y
2147,IDCJAC0010,91237,1985,11,17,19.0,1.0,Y
2148,IDCJAC0010,91237,1985,11,18,17.6,1.0,Y
2149,IDCJAC0010,91237,1985,11,19,17.8,1.0,Y
2150,IDCJAC0010,91237,1985,11,20,19.0,1.0,Y
2151,IDCJAC0010,91237,1985,11,21,17.0,1.0,Y
2152,IDCJAC0010,91237,1985,11,22,19.0,1.0,Y
2153,IDCJAC0010,91237,1985,11,23,20.5,1.0,Y
2154,IDCJAC0010,91237,1985,11,24,22.0,1.0,Y
2155,IDCJAC0010,91237,1985,11,25,23.0,1.0,Y
2156,IDCJAC0010,91237,1985,11,26,24.0,1.0,Y
2157,IDCJAC0010,91237,1985,11,27,23.0,1.0,Y
2158,IDCJAC0010,91237,1985,11,28,22.2,1.0,Y
2159,IDCJAC0010,91237,1985,11,29,21.0,1.0,Y
2160,IDCJAC0010,91237,1985,11,30,18.5,1.0,Y
2161,IDCJAC0010,91237,1985,12,1,21.0,1.0,Y
2162,IDCJAC0010,91237,1985,12,2,19.7,1.0,Y
2163,IDCJAC0010,91237,1985,12,3,21.0,1.0,Y
2164,IDCJAC0010,91237,1985,12,4,19.0,1.0,Y
2165,IDCJAC0010,91237,1985,12,5,19.5,1.0,Y
2166,IDCJAC0010,91237,1985,12,6,25.7,1.0,Y
2167,IDCJAC0010,91237,1985,12,7,25.9,1.0,Y
2168,IDCJAC0010,91237,1985,12,8,23.5,1.0,Y
2169,IDCJAC0010,91237,1985,12,9,27.4,1.0,Y
2170,IDCJAC0010,91237,1985,12,10,22.7,1.0,Y
2171,IDCJAC0010,91237,1985,12,11,20.7,1.0,Y
2172,IDCJAC0010,91237,1985,12,12,20.2,1.0,Y
2173,IDCJAC0010,91237,1985,12,13,21.5,1.0,Y
2174,IDCJAC0010,91237,1985,12,14,22.3,1.0,Y
2175,IDCJAC0010,91237,1985,12,15,22.7,1.0,Y
2176,IDCJAC0010,91237,1985,12,16,18.5,1.0,Y
2177,IDCJAC0010,91237,1985,12,17,18.0,1.0,Y
2178,IDCJAC0010,91237,1985,12,18,20.1,1.0,Y
2179,IDCJAC0010,91237,1985,12,19,23.6,1.0,Y
2180,IDCJAC0010,91237,1985,12,20,19.9,1.0,Y
2181,IDCJAC0010,91237,1985,12,21,17.3,1.0,Y
2182,IDCJAC0010,91237,1985,12,22,22.2,1.0,Y
2183,IDCJAC0010,91237,1985,12,23,23.1,1.0,Y
2184,IDCJAC0010,91237,1985,12,24,22.5,1.0,Y
2185,IDCJAC0010,91237,1985,12,25,20.2,1.0,Y
2186,IDCJAC0010,91237,1985,12,26,19.9,1.0,Y
2187,IDCJAC0010,91237,1985,12,27,20.3,1.0,Y
2188,IDCJAC0010,91237,1985,12,28,20.6,1.0,Y
2189,IDCJAC0010,91237,1985,12,29,20.7,1.0,Y
2190,IDCJAC0010,91237,1985,12,30,19.1,1.0,Y
2191,IDCJAC0010,91237,1985,12,31,19.0,1.0,Y
2192,IDCJAC0010,91237,1986,1,1,19.5,1.0,Y
2193,IDCJAC0010,91237,1986,1,2,19.5,1.0,Y
2194,IDCJAC0010,91237,1986,1,3,20.5,1.0,Y
2195,IDCJAC0010,91237,1986,1,4,20.5,1.0,Y
2196,IDCJAC0010,91237,1986,1,5,22.4,1.0,Y
2197,IDCJAC0010,91237,1986,1,6,24.5,1.0,Y
2198,IDCJAC0010,91237,1986,1,7,24.5,1.0,Y
2199,IDCJAC0010,91237,1986,1,8,23.6,1.0,Y
2200,IDCJAC0010,91237,1986,1,9,18.3,1.0,Y
2201,IDCJAC0010,91237,1986,1,10,20.0,1.0,Y
2202,IDCJAC0010,91237,1986,1,11,23.0,1.0,Y
2203,IDCJAC0010,91237,1986,1,12,19.7,1.0,Y
2204,IDCJAC0010,91237,1986,1,13,23.3,1.0,Y
2205,IDCJAC0010,91237,1986,1,14,23.5,1.0,Y
2206,IDCJAC0010,91237,1986,1,15,22.7,1.0,Y
2207,IDCJAC0010,91237,1986,1,16,22.2,1.0,Y
2208,IDCJAC0010,91237,1986,1,17,22.8,1.0,Y
2209,IDCJAC0010,91237,1986,1,18,22.2,1.0,Y
2210,IDCJAC0010,91237,1986,1,19,23.6,1.0,Y
2211,IDCJAC0010,91237,1986,1,20,24.5,1.0,Y
2212,IDCJAC0010,91237,1986,1,21,22.5,1.0,Y
2213,IDCJAC0010,91237,1986,1,22,21.7,1.0,Y
2214,IDCJAC0010,91237,1986,1,23,22.6,1.0,Y
2215,IDCJAC0010,91237,1986,1,24,23.9,1.0,Y
2216,IDCJAC0010,91237,1986,1,25,25.4,1.0,Y
2217,IDCJAC0010,91237,1986,1,26,23.5,1.0,Y
2218,IDCJAC0010,91237,1986,1,27,24.9,1.0,Y
2219,IDCJAC0010,91237,1986,1,28,25.1,1.0,Y
2220,IDCJAC0010,91237,1986,1,29,26.9,1.0,Y
2221,IDCJAC0010,91237,1986,1,30,26.3,1.0,Y
2222,IDCJAC0010,91237,1986,1,31,24.3,1.0,Y
2223,IDCJAC0010,91237,1986,2,1,22.9,1.0,Y
2224,IDCJAC0010,91237,1986,2,2,18.1,1.0,Y
2225,IDCJAC0010,91237,1986,2,3,22.6,1.0,Y
2226,IDCJAC0010,91237,1986,2,4,21.2,1.0,Y
2227,IDCJAC0010,91237,1986,2,5,19.0,1.0,Y
2228,IDCJAC0010,91237,1986,2,6,21.2,1.0,Y
2229,IDCJAC0010,91237,1986,2,7,21.3,1.0,Y
2230,IDCJAC0010,91237,1986,2,8,29.3,1.0,Y
2231,IDCJAC0010,91237,1986,2,9,20.5,1.0,Y
2232,IDCJAC0010,91237,1986,2,10,22.6,1.0,Y
2233,IDCJAC0010,91237,1986,2,11,23.5,1.0,Y
2234,IDCJAC0010,91237,1986,2,12,23.6,1.0,Y
2235,IDCJAC0010,91237,1986,2,13,26.0,1.0,Y
2236,IDCJAC0010,91237,1986,2,14,26.2,1.0,Y
2237,IDCJAC0010,91237,1986,2,15,24.0,1.0,Y
2238,IDCJAC0010,91237,1986,2,16,27.7,1.0,Y
2239,IDCJAC0010,91237,1986,2,17,28.1,1.0,Y
2240,IDCJAC0010,91237,1986,2,18,19.1,1.0,Y
2241,IDCJAC0010,91237,1986,2,19,19.5,1.0,Y
2242,IDCJAC0010,91237,1986,2,20,22.0,1.0,Y
2243,IDCJAC0010,91237,1986,2,21,21.2,1.0,Y
2244,IDCJAC0010,91237,1986,2,22,18.8,1.0,Y
2245,IDCJAC0010,91237,1986,2,23,21.3,1.0,Y
2246,IDCJAC0010,91237,1986,2,24,20.2,1.0,Y
2247,IDCJAC0010,91237,1986,2,25,22.5,1.0,Y
2248,IDCJAC0010,91237,1986,2,26,23.2,1.0,Y
2249,IDCJAC0010,91237,1986,2,27,24.6,1.0,Y
2250,IDCJAC0010,91237,1986,2,28,23.3,1.0,Y
2251,IDCJAC0010,91237,1986,3,1,26.7,1.0,Y
2252,IDCJAC0010,91237,1986,3,2,22.8,1.0,Y
2253,IDCJAC0010,91237,1986,3,3,24.8,1.0,Y
2254,IDCJAC0010,91237,1986,3,4,29.4,1.0,Y
2255,IDCJAC0010,91237,1986,3,5,28.5,1.0,Y
2256,IDCJAC0010,91237,1986,3,6,28.7,1.0,Y
2257,IDCJAC0010,91237,1986,3,7,29.3,1.0,Y
2258,IDCJAC0010,91237,1986,3,8,19.6,1.0,Y
2259,IDCJAC0010,91237,1986,3,9,20.5,1.0,Y
2260,IDCJAC0010,91237,1986,3,10,20.0,1.0,Y
2261,IDCJAC0010,91237,1986,3,11,20.5,1.0,Y
2262,IDCJAC0010,91237,1986,3,12,21.3,1.0,Y
2263,IDCJAC0010,91237,1986,3,13,24.0,1.0,Y
2264,IDCJAC0010,91237,1986,3,14,24.4,1.0,Y
2265,IDCJAC0010,91237,1986,3,15,21.5,1.0,Y
2266,IDCJAC0010,91237,1986,3,16,22.6,1.0,Y
2267,IDCJAC0010,91237,1986,3,17,23.3,1.0,Y
2268,IDCJAC0010,91237,1986,3,18,21.2,1.0,Y
2269,IDCJAC0010,91237,1986,3,19,22.8,1.0,Y
2270,IDCJAC0010,91237,1986,3,20,25.1,1.0,Y
2271,IDCJAC0010,91237,1986,3,21,25.3,1.0,Y
2272,IDCJAC0010,91237,1986,3,22,23.0,1.0,Y
2273,IDCJAC0010,91237,1986,3,23,23.9,1.0,Y
2274,IDCJAC0010,91237,1986,3,24,22.8,1.0,Y
2275,IDCJAC0010,91237,1986,3,25,19.0,1.0,Y
2276,IDCJAC0010,91237,1986,3,26,21.6,1.0,Y
2277,IDCJAC0010,91237,1986,3,27,18.8,1.0,Y
2278,IDCJAC0010,91237,1986,3,28,20.6,1.0,Y
2279,IDCJAC0010,91237,1986,3,29,21.5,1.0,Y
2280,IDCJAC0010,91237,1986,3,30,24.6,1.0,Y
2281,IDCJAC0010,91237,1986,3,31,22.4,1.0,Y
2282,IDCJAC0010,91237,1986,4,1,22.4,1.0,Y
2283,IDCJAC0010,91237,1986,4,2,19.5,1.0,Y
2284,IDCJAC0010,91237,1986,4,3,20.3,1.0,Y
2285,IDCJAC0010,91237,1986,4,4,20.7,1.0,Y
2286,IDCJAC0010,91237,1986,4,5,18.6,1.0,Y
2287,IDCJAC0010,91237,1986,4,6,19.8,1.0,Y
2288,IDCJAC0010,91237,1986,4,7,20.4,1.0,Y
2289,IDCJAC0010,91237,1986,4,8,19.4,1.0,Y
2290,IDCJAC0010,91237,1986,4,9,18.4,1.0,Y
2291,IDCJAC0010,91237,1986,4,10,20.3,1.0,Y
2292,IDCJAC0010,91237,1986,4,11,19.5,1.0,Y
2293,IDCJAC0010,91237,1986,4,12,21.3,1.0,Y
2294,IDCJAC0010,91237,1986,4,13,21.0,1.0,Y
2295,IDCJAC0010,91237,1986,4,14,23.4,1.0,Y
2296,IDCJAC0010,91237,1986,4,15,23.4,1.0,Y
2297,IDCJAC0010,91237,1986,4,16,18.0,1.0,Y
2298,IDCJAC0010,91237,1986,4,17,22.6,1.0,Y
2299,IDCJAC0010,91237,1986,4,18,15.4,1.0,Y
2300,IDCJAC0010,91237,1986,4,19,20.8,1.0,Y
2301,IDCJAC0010,91237,1986,4,20,16.9,1.0,Y
2302,IDCJAC0010,91237,1986,4,21,16.9,1.0,Y
2303,IDCJAC0010,91237,1986,4,22,17.5,1.0,Y
2304,IDCJAC0010,91237,1986,4,23,16.7,1.0,Y
2305,IDCJAC0010,91237,1986,4,24,15.3,1.0,Y
2306,IDCJAC0010,91237,1986,4,25,14.7,1.0,Y
2307,IDCJAC0010,91237,1986,4,26,13.5,1.0,Y
2308,IDCJAC0010,91237,1986,4,27,14.5,1.0,Y
2309,IDCJAC0010,91237,1986,4,28,14.2,1.0,Y
2310,IDCJAC0010,91237,1986,4,29,17.7,1.0,Y
2311,IDCJAC0010,91237,1986,4,30,17.5,1.0,Y
2312,IDCJAC0010,91237,1986,5,1,15.7,1.0,Y
2313,IDCJAC0010,91237,1986,5,2,16.9,1.0,Y
2314,IDCJAC0010,91237,1986,5,3,17.2,1.0,Y
2315,IDCJAC0010,91237,1986,5,4,20.7,1.0,Y
2316,IDCJAC0010,91237,1986,5,5,21.6,1.0,Y
2317,IDCJAC0010,91237,1986,5,6,15.3,1.0,Y
2318,IDCJAC0010,91237,1986,5,7,17.2,1.0,Y
2319,IDCJAC0010,91237,1986,5,8,13.4,1.0,Y
2320,IDCJAC0010,91237,1986,5,9,13.6,1.0,Y
2321,IDCJAC0010,91237,1986,5,10,16.8,1.0,Y
2322,IDCJAC0010,91237,1986,5,11,14.8,1.0,Y
2323,IDCJAC0010,91237,1986,5,12,17.5,1.0,Y
2324,IDCJAC0010,91237,1986,5,13,17.9,1.0,Y
2325,IDCJAC0010,91237,1986,5,14,13.8,1.0,Y
2326,IDCJAC0010,91237,1986,5,15,13.7,1.0,Y
2327,IDCJAC0010,91237,1986,5,16,11.0,1.0,Y
2328,IDCJAC0010,91237,1986,5,17,13.5,1.0,Y
2329,IDCJAC0010,91237,1986,5,18,17.1,1.0,Y
2330,IDCJAC0010,91237,1986,5,19,15.3,1.0,Y
2331,IDCJAC0010,91237,1986,5,20,12.9,1.0,Y
2332,IDCJAC0010,91237,1986,5,21,12.5,1.0,Y
2333,IDCJAC0010,91237,1986,5,22,12.0,1.0,Y
2334,IDCJAC0010,91237,1986,5,23,14.5,1.0,Y
2335,IDCJAC0010,91237,1986,5,24,16.2,1.0,Y
2336,IDCJAC0010,91237,1986,5,25,14.1,1.0,Y
2337,IDCJAC0010,91237,1986,5,26,17.2,1.0,Y
2338,IDCJAC0010,91237,1986,5,27,14.1,1.0,Y
2339,IDCJAC0010,91237,1986,5,28,14.5,1.0,Y
2340,IDCJAC0010,91237,1986,5,29,15.7,1.0,Y
2341,IDCJAC0010,91237,1986,5,30,18.2,1.0,Y
2342,IDCJAC0010,91237,1986,5,31,15.3,1.0,Y
2343,IDCJAC0010,91237,1986,6,1,15.6,1.0,N
2344,IDCJAC0010,91237,1986,6,2,14.5,1.0,N
2345,IDCJAC0010,91237,1986,6,3,13.7,1.0,N
2346,IDCJAC0010,91237,1986,6,4,16.2,1.0,N
2347,IDCJAC0010,91237,1986,6,5,15.2,1.0,N
2348,IDCJAC0010,91237,1986,6,6,14.4,1.0,N
2349,IDCJAC0010,91237,1986,6,7,14.2,1.0,N
2350,IDCJAC0010,91237,1986,6,8,11.6,1.0,N
2351,IDCJAC0010,91237,1986,6,9,15.7,1.0,N
2352,IDCJAC0010,91237,1986,6,10,12.2,1.0,N
2353,IDCJAC0010,91237,1986,6,11,14.2,1.0,N
2354,IDCJAC0010,91237,1986,6,12,13.8,1.0,N
2355,IDCJAC0010,91237,1986,6,13,12.0,1.0,N
2356,IDCJAC0010,91237,1986,6,14,13.7,1.0,N
2357,IDCJAC0010,91237,1986,6,15,10.5,1.0,N
2358,IDCJAC0010,91237,1986,6,16,11.9,1.0,N
2359,IDCJAC0010,91237,1986,6,17,14.2,1.0,N
2360,IDCJAC0010,91237,1986,6,18,11.6,1.0,N
2361,IDCJAC0010,91237,1986,6,19,10.7,1.0,N
2362,IDCJAC0010,91237,1986,6,20,10.2,1.0,N
2363,IDCJAC0010,91237,1986,6,21,11.5,1.0,N
2364,IDCJAC0010,91237,1986,6,22,9.5,1.0,N
2365,IDCJAC0010,91237,1986,6,23,11.6,1.0,N
2366,IDCJAC0010,91237,1986,6,24,10.9,1.0,N
2367,IDCJAC0010,91237,1986,6,25,11.5,1.0,N
2368,IDCJAC0010,91237,1986,6,26,12.0,1.0,N
2369,IDCJAC0010,91237,1986,6,27,11.3,1.0,N
2370,IDCJAC0010,91237,1986,6,28,9.7,1.0,N
2371,IDCJAC0010,91237,1986,6,29,11.4,1.0,N
2372,IDCJAC0010,91237,1986,6,30,10.5,1.0,N
2373,IDCJAC0010,91237,1986,7,1,8.2,1.0,Y
2374,IDCJAC0010,91237,1986,7,2,11.8,1.0,Y
2375,IDCJAC0010,91237,1986,7,3,13.3,1.0,Y
2376,IDCJAC0010,91237,1986,7,4,12.7,1.0,Y
2377,IDCJAC0010,91237,1986,7,5,11.6,1.0,Y
2378,IDCJAC0010,91237,1986,7,6,12.4,1.0,Y
2379,IDCJAC0010,91237,1986,7,7,11.9,1.0,Y
2380,IDCJAC0010,91237,1986,7,8,10.0,1.0,Y
2381,IDCJAC0010,91237,1986,7,9,10.9,1.0,Y
2382,IDCJAC0010,91237,1986,7,10,12.6,1.0,Y
2383,IDCJAC0010,91237,1986,7,11,11.8,1.0,Y
2384,IDCJAC0010,91237,1986,7,12,12.5,1.0,Y
2385,IDCJAC0010,91237,1986,7,13,13.3,1.0,Y
2386,IDCJAC0010,91237,1986,7,14,12.7,1.0,Y
2387,IDCJAC0010,91237,1986,7,15,9.5,1.0,Y
2388,IDCJAC0010,91237,1986,7,16,12.4,1.0,Y
2389,IDCJAC0010,91237,1986,7,17,12.4,1.0,Y
2390,IDCJAC0010,91237,1986,7,18,13.0,1.0,Y
2391,IDCJAC0010,91237,1986,7,19,14.5,1.0,Y
2392,IDCJAC0010,91237,1986,7,20,14.6,1.0,Y
2393,IDCJAC0010,91237,1986,7,21,12.6,1.0,Y
2394,IDCJAC0010,91237,1986,7,22,11.5,1.0,Y
2395,IDCJAC0010,91237,1986,7,23,11.6,1.0,Y
2396,IDCJAC0010,91237,1986,7,24,9.0,1.0,Y
2397,IDCJAC0010,91237,1986,7,25,7.4,1.0,Y
2398,IDCJAC0010,91237,1986,7,26,12.7,1.0,Y
2399,IDCJAC0010,91237,1986,7,27,12.7,1.0,Y
2400,IDCJAC0010,91237,1986,7,28,14.9,1.0,Y
2401,IDCJAC0010,91237,1986,7,29,14.3,1.0,Y
2402,IDCJAC0010,91237,1986,7,30,13.5,1.0,Y
2403,IDCJAC0010,91237,1986,7,31,13.6,1.0,Y
2404,IDCJAC0010,91237,1986,8,1,12.2,1.0,Y
2405,IDCJAC0010,91237,1986,8,2,14.1,1.0,Y
2406,IDCJAC0010,91237,1986,8,3,15.2,1.0,Y
2407,IDCJAC0010,91237,1986,8,4,13.7,1.0,Y
2408,IDCJAC0010,91237,1986,8,5,13.4,1.0,Y
2409,IDCJAC0010,91237,1986,8,6,12.3,1.0,Y
2410,IDCJAC0010,91237,1986,8,7,12.3,1.0,Y
2411,IDCJAC0010,91237,1986,8,8,11.3,1.0,Y
2412,IDCJAC0010,91237,1986,8,9,8.8,1.0,Y
2413,IDCJAC0010,91237,1986,8,10,10.6,1.0,Y
2414,IDCJAC0010,91237,1986,8,11,12.9,1.0,Y
2415,IDCJAC0010,91237,1986,8,12,13.0,1.0,Y
2416,IDCJAC0010,91237,1986,8,13,14.0,1.0,Y
2417,IDCJAC0010,91237,1986,8,14,13.1,1.0,Y
2418,IDCJAC0010,91237,1986,8,15,15.0,1.0,Y
2419,IDCJAC0010,91237,1986,8,16,10.4,1.0,Y
2420,IDCJAC0010,91237,1986,8,17,16.0,1.0,Y
2421,IDCJAC0010,91237,1986,8,18,15.7,1.0,Y
2422,IDCJAC0010,91237,1986,8,19,11.8,1.0,Y
2423,IDCJAC0010,91237,1986,8,20,14.3,1.0,Y
2424,IDCJAC0010,91237,1986,8,21,15.9,1.0,Y
2425,IDCJAC0010,91237,1986,8,22,16.3,1.0,Y
2426,IDCJAC0010,91237,1986,8,23,16.3,1.0,Y
2427,IDCJAC0010,91237,1986,8,24,14.0,1.0,Y
2428,IDCJAC0010,91237,1986,8,25,16.2,1.0,Y
2429,IDCJAC0010,91237,1986,8,26,15.2,1.0,Y
2430,IDCJAC0010,91237,1986,8,27,14.9,1.0,Y
2431,IDCJAC0010,91237,1986,8,28,14.2,1.0,Y
2432,IDCJAC0010,91237,1986,8,29,13.4,1.0,Y
2433,IDCJAC0010,91237,1986,8,30,12.3,1.0,Y
2434,IDCJAC0010,91237,1986,8,31,11.6,1.0,Y
2435,IDCJAC0010,91237,1986,9,1,14.5,1.0,Y
2436,IDCJAC0010,91237,1986,9,2,15.7,1.0,Y
2437,IDCJAC0010,91237,1986,9,3,16.4,1.0,Y
2438,IDCJAC0010,91237,1986,9,4,15.8,1.0,Y
2439,IDCJAC0010,91237,1986,9,5,12.5,1.0,Y
2440,IDCJAC0010,91237,1986,9,6,15.6,1.0,Y
2441,IDCJAC0010,91237,1986,9,7,13.7,1.0,Y
2442,IDCJAC0010,91237,1986,9,8,15.1,1.0,Y
2443,IDCJAC0010,91237,1986,9,9,15.8,1.0,Y
2444,IDCJAC0010,91237,1986,9,10,15.6,1.0,Y
2445,IDCJAC0010,91237,1986,9,11,13.9,1.0,Y
